STATION CODE,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATENAN N+ NITRITENANN,FECAL COLIFORM
1566,NAN,"THIRURANGADY, KERALA",28,6.6,6.5,79,0.8,0.13,195
1567,NAN,"KUTTIYADY ESTATE, KERALA",26,6.9,6.7,198,0.3,0.2,40
1568,NAN,"MAHI VALAYAM, KERALA",27,7.3,6.5,44,0.5,0.21,233
1569,NAN,"KUPPAM THALIPARAMBA, KERALA",28,6.2,6.6,15738,1,0.93,233
1570,NAN,"NEELASHWER HOSDURG, KERALA",29,5.2,7.1,18459,1,0.13,518
1571,NAN,"KORINGODA KAKKADAVU,  KERALA",28,7.4,7,45,1.1,0.11,1043
1572,NAN,"CHANDRIGIRI PADIYATHADKA, KERALA",28,7.6,6.7,52,1.1,0.11,613
1573,NAN,"CHAITRAPUZHA IRUMPANAM, KERALA",28,2.9,6.3,841,2,1.07,430
2284,NAN,R NEYYAR AT ARUVIPURAM,26,6.6,6.7,72,0.7,0.32,463
2285,NAN,R MAMOM AT MAMOM BRIDGE,26,6.4,6.7,122,0.7,0.34,343
2286,NAN,R AYROOR AT AYROOR BRIDGE,26,5.4,6.6,102,0.9,0.26,240
2287,NAN,R ITHIKKARA AT ITHIKKARA,27,6.2,7,5656,0.9,1.05,162
2288,NAN,R PALLICKAL AT NELLIMUKAL,27,6.9,7.1,71,0.5,0.26,125
2289,NAN,R KARUVANNURR AT KARUVANNUR BRIDGE,28,6.7,6.5,55,0.9,0.6,265
2290,NAN,R PUZHACKAL AT PUZHACKAL BRIDGE,28,5.7,6.7,127,1.9,0.35,221
2291,NAN,R KEECHERI AT VADAKKANCHERY BRIDGE,28,6,6.9,77,1.8,0.61,290
2292,NAN,R THIRUR AT THALAKKADATHUR BRIDGE,28,5.2,6.1,4968,1.1,0.14,235
2293,NAN,R KADALUNDI AT HAJIRAPPALLY,28,7.4,6.4,78,1.2,0.12,280
2294,NAN,R KALLAI AT KALLAI BRIDGE,27,3.5,7.3,20430,1.3,0.62,560
2295,NAN,R CORAPUZHA AT KANAYANKODE,27,6,7.1,13257,1.1,0.14,750
2296,NAN,R THALLASSERY AT PATHIPPALAM,28,6.4,6.1,62,0.7,0.28,213
2297,NAN,R ANCHARAKANDY AT MERUVAMBA,27,6.6,6.3,59,1,0.16,248
2298,NAN,R KUPPAM AT RAYAROM,27,7.1,6.4,59,0.9,0.13,178
2299,NAN,R RAMAPURAM AT RAMAPURAM BRIDGE,28,6.4,7.1,7035,0.8,0.19,110
2300,NAN,R PERUVAMBA AT CHANDAPPURA,28,7.3,6.2,51,0.9,0.21,195
2301,NAN,R KAVVAI AT KUTTIYOL PALAM,29,6.8,6.5,80,0.8,0.26,53
2302,NAN,R NEELASWARAM AT NAMBIARKAL DAM,28,6.4,6.7,3131,2.2,0.12,820
2303,NAN,R PULLUR AT PULLUR BR.,27,5.8,6.5,59,1.5,0.13,1800
2304,NAN,R MOGRAL AT MOGRAL BR.,28,5.2,7.2,19885,1.2,0.18,843
2305,NAN,R SHRIYA AT ANGADIMOGARU,27,7.7,6.8,67,0.9,0.08,1740
2306,NAN,R UPPALA AT  UPPALA BR.,28,5.7,7.2,19085,1.4,0.09,1845
2307,NAN,R MANJESWAR AT BAJRAKKARA BR.,25,6.7,6.3,177,1.2,0.2,1583
2319,NAN,R ANCHARAKANDY AT MERUVAMBA,28,6.4,6.4,4165,1.2,0.13,168
2326,NAN,R KORAYAR AT KANJIKODE,27,6.2,7.6,498,0.4,0.28,613
2331,NAN,R BHARATHAPUZHA AT KUTTIPPURAM,27,6.8,7.5,119,0.4,0.18,478
2332,NAN,R BHARATHAPUZHA AT PATTAMBI,27,7.1,7.6,161,0.5,0.19,710
2333,NAN,RIVER PERIYAR AT MUPPATHADAM,28,5.9,6.7,70,1.7,0.5,74
2334,NAN,RIVER PERIYAR AT PATHALAM,28,5.8,6.5,864,1.5,0.37,199
2335,NAN,R PERIYAR AT KALAMASSERY,29,4.7,6.6,69,1.8,0.26,234
2336,NAN,R PERIYAR AT PURAPPALLIKAVU,28,6.5,6.6,1204,1.2,0.24,175
2337,NAN,R KADAMBAYAR AT BRAHMAPURAM,28,1.4,6.2,129,2.2,0.48,351
2338,NAN,R KADAMBAYAR AT MANCKAKADAVU,28,1.5,6.3,73,1.5,0.12,298
1448,NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",28,7,7.5,226,1.1,2.3,3
1455,NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",30,7.7,8.1,330,1.9,0.9,1675
1456,NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",30,7.5,7.9,20786,1.3,0.6,613
1642,NAN,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",28,7.2,8.2,315,1.7,1.7,2600
1643,NAN,"NAGAVALLI AT RAYAGADA D/S, ORISSA",28,7.6,8.1,301,1.5,0.5,2360
2422,NAN,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",28,7.3,8,225,1.3,0.5,1295
2423,NAN,"BUDHABALANGA, D/S OF BARIPADA TOWN",27,7.4,8,238,1.9,0.2,2950
2424,NAN,BUDHABALANGA AT BALASORE D/S,27,7.2,7.7,835,2,0.7,1550
2425,NAN,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",29,7.2,7.8,169,1.3,0.4,328
2426,NAN,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),28,7,8.1,240,1,0.4,785
2427,NAN,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),29,7.4,8.1,153,1.7,0.5,505
2442,NAN,GAUTAMINANGODAVARI RIVER,33,7.7,7.8,220,4,11,NAN
2443,NAN,GAUTAMINANGODAVARI RIVER,33,7.1,7.6,406,3,15.8,NAN
2444,NAN,CORINGA RIVER,33,6.8,7.4,309,7,15.3,NAN
2445,NAN,MAHE RIVER,28,5.1,8.4,4120,3,108.7,NAN
1685,NAN,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",21,7.6,7.9,446,2.6,1.4,NAN
1159,NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",24,7.4,6.8,337,1.3,0.1,115
1160,NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",28,7.5,6.7,180,1.3,0.1,100
1161,NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",28,6.9,6.8,127,2.4,0.1,222
1162,NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",30,7,7,305,1.5,0.1,113
1328,NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",27,7.2,6.7,323,1.6,0.1,94
1329,NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",26,7.4,6.7,364,1.6,0.1,91
1330,NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",29,7.5,7.2,473,2.1,0.1,220
1450,NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",26,6.7,7.4,544,2,0.3,158
1444,NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",27,7,7.2,286,9.5,0.9,85
1892,NAN,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,28,6.4,7,307,1,NAN,457
1894,NAN,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,29,6.6,7.1,250,1.5,NAN,74
2352,NAN,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",28,6.5,7.9,566,0.9,3.8,3
1023,NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",22,6,7.3,755,6,2.1,1000
1024,NAN,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",21,4.9,7.4,892,14,4.4,8000
1025,NAN,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",22,6.4,7.1,1085,8.5,8.1,NAN
1026,NAN,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",20,5.6,8.1,905,11.5,7.1,NAN
1295,NAN,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",22,5,6.7,813,7.5,2.2,1300
1473,NAN,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",21,5.6,7.3,964,14,4.2,8000
1698,NAN,"GHAGGAR AT D/S CHHATBIR, PUNJAB",20,5.7,7.4,968,9.5,3.1,5000
1699,NAN,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",21,5.3,7.4,779,10,3.1,7000
1700,NAN,"D/S DHAKANSU NALLAH, PUNJAB",21,4.8,7.4,825,19,4.6,9500
1701,NAN,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",23,2.9,7.3,1035,13,3.9,3050
1702,NAN,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",21,4.5,7.2,885,10.5,3.3,1100
1703,NAN,"GHAGGER AT MOONAK, PUNJAB",20,4.8,7.5,896,10,4.1,7000
1704,NAN,"GHAGGAR AT D/S SARDULGARH, PUNJAB",24,3.1,7.6,1130,11.5,4.1,9000
1705,NAN,"GHAGGAR AT U/S SARDULGARH, PUNJAB",25,3.1,7.6,1000,10,3.7,6000
1884,NAN,GHAGGAR AT KALA AMB D/S MARKANDA RIVER,28,1.9,8.4,2187,354,5.4,NAN
1885,NAN, RIVER GHAGGAR AT D/S OF SURAJPUR,28,7,7.8,350,2.5,NAN,NAN
1887,NAN,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),16,7.2,6.2,930,8,1.5,NAN
1870,NAN,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",22,5.475,7.82,721.5,6.9,1.26,87.25
1717,NAN,"KODRA DAM, MOUNT ABU, RAJASTHAN",23,4.8,7.3,260,0.8,1.1,3
1424,NAN,"IMPHAL AT MAHABALI, MANIPUR",23,7.6,7.5,307,1.5,NAN,NAN
1457,NAN,"IMPHAL AT KOIRENGEI, MANIPUR",23,8.4,7.4,106,1.4,NAN,NAN
1458,NAN,"IRIL AT PORAMPET, MANIPUR",23,9,7.8,221,1.3,NAN,NAN
1624,NAN,"IRIL LILONG, MANIPUR",25,8.7,7.4,318,1.5,NAN,NAN
1625,NAN,"NAMBUL HUMP BRIDGE, MANIPUR",25,1.9,7.3,537,9.9,NAN,NAN
1626,NAN,"NAMBUL HEIRANGOITHONG, MANIPUR",25,7.7,7.3,550,10.4,NAN,NAN
1627,NAN,"KIYAMGI, Imphal, MANIPUR",25,7.9,7.6,185,1.3,NAN,NAN
1628,NAN,"MINUTHONG IMPHAL RIVER, MANIPUR",26,8,7.6,202,2.5,NAN,NAN
1925,NAN,KHUGA RIVER (CHURACHANDPUR DIST.),25,7.4,7.6,214,1.8,NAN,NAN
1926,NAN,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",23,8.3,7.7,185,2,NAN,NAN
1427,NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",18,9.6,7.1,225,4.4,3,310
1428,NAN,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",19,8.8,7.2,131,0.9,NAN,NAN
2050,NAN,TLAWNG UPSTREAM AIZAWL,24,7.4,7.8,272,0.9,NAN,8
2051,NAN,TLAWNG DOWNSTREAM AIZAWL,24,7.5,7.8,327,1.2,NAN,0
2052,NAN,TUIRIAL UPPER CATCHMENT,26,8.1,7.8,365,1.3,NAN,13
2053,NAN,TUIRIAL LOWER CATCHMENT,26,7.9,7.5,350,1.8,NAN,41
1403,NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",28,6.6,7.7,143,1.3,0,201
1404,NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",29,6.3,7.6,164,2.8,0.1,442
1726,NAN,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",28,5.7,7.8,170,3.4,0.2,469
1631,NAN,MYNTDU JAINTIA HILLS MEGHALAYA,21,6.4,7.025,187.63,3.175,2.675,2225
1633,NAN,"SIMSANG, WILLIAMNAGAR, MEGHALAYA",25,8.35,7.125,110.75,1.525,3.075,252.5
1632,NAN,"GANOL, TURA, MEGHALAYA",24,8.45,6.95,104.25,1.2,2.6,222.5
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.6,281,NAN,2.13,NAN
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.2,7.8,262,0.28,0.15,19
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.9,7.4,10362,9.7,0.64,14
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,5.1,7.8,530,2.73,0.6,64125
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6,8.2,612,2.28,0.4,28650
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,30,6.1,8.1,8782,1.9,0.43,16100
1865,RIVER DHADAR AT KOTHADA,NAN,27,1.1,7.8,1076,7.67,0.63,28
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,6.8,8,3431,2.8,0.3,32120
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,25,4.5,7.6,1161,7.43,0.53,99
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,25,6,7.3,8838,5.58,0.7,14
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,30,0,7.1,3080,46,4.8,3000
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,28,2.8,7.9,663,5.93,0.97,150250
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,29,5.6,8,1265,2.13,0.1,503
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,NAN,28,4.1,7.9,4491,16.5,0.1,58
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",NAN,29,6.3,7.9,43983,1.83,1.22,105
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.6,7.8,37,2.25,0.01,10
1475,ZUARI AT PANCHAWADI,NAN,28,6.8,7.1,11,1.65,0.07,22
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,27,6.5,7.5,28,4.55,0.05,20
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,28,7.1,8,49,1.25,0.02,3
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26,7.6,7.3,93,0.95,0.03,240
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,26,7.4,7,67,2.45,0.13,467
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,27,7,7.3,89,1.5,0.02,30
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",NAN,29,5.4,7.3,75,1.8,0.06,350
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,6.7,7.2,95,1.4,0.1,18
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,28,6.8,6.9,58,1.9,0.03,25
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,25,5.6,6.8,67,1.9,0.06,82
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",NAN,28,5.2,7.2,29,1.65,0.04,37
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,26,6.2,7.1,146,2.1,0.09,920
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,31,3.6,7,29,2,0.09,33
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,30,6.8,7.2,1370,2.6,0.08,33
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,28,8.1,7.1,335,3.2,0.21,1300
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.3,7.6,119,3.67,0.37,157
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.4,7.6,109,3.4,0.42,95
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,27,5.9,7.2,119,4.04,0.65,133
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,25,5.3,7.7,109,3.25,0.38,165
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,26,6,7.8,301,5.43,0.3,166
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,22,6.6,7.2,131,4.5,0.83,285
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,22,6.8,7.2,110,3.9,0.49,480
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,27,6.7,7.6,109,4.13,0.28,260
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,29,5.2,7,478,16.3,0.35,500
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,21,6.9,6.6,291,1.96,1.4,4
2168,MITHI RIVER,NAN,32,0.7,7.3,12697,45.6,1.32,642
2199,SAVITRI RIVER AT OVALE VILLAGE.,NAN,23,6.8,6.6,6232,2.13,2.72,6
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29,6.2,6.5,1638,1.5,0.8,349
18,"PERIYAR AT KALADY, KERALA",NAN,28,7.3,6.6,36,0.6,0.41,304
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.4,6.7,41,1,0.75,443
2335,R PERIYAR AT KALAMASSERY,NAN,28,5.1,6.8,52,1.6,0.22,555
2334,RIVER PERIYAR AT PATHALAM,NAN,28,6.8,6.7,183,1.3,0.28,358
2333,RIVER PERIYAR AT MUPPATHADAM,NAN,27,6.3,6.3,115,0.9,0.5,455
2336,R PERIYAR AT PURAPPALLIKAVU,NAN,28,7.2,6.7,455,1.1,0.28,245
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,27,6.8,6.9,80,0.4,0.52,207
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,27,6.8,7,4515,0.4,1.53,184
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.7,7.2,47,1,2,253
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,29,7.1,6.8,57,1.5,1.12,230
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,29,6.6,6.3,148,1.2,0.93,190
1155,KARAMANA AT MOONNATTUMUKKU,NAN,26,1.8,6.8,2012,5.5,1.8,20458
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,6.7,6.2,40,0.6,1,425
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.8,6.3,65,1.1,2.97,525
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.3,50,1,3.1,700
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.6,6.2,42,0.6,1.97,475
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,6.6,6.4,43,0.7,3.13,400
1384,"MANIMALA AT THONDRA, KERALA",NAN,27,6.7,6.4,50,0.5,3.6,500
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,46,0.6,1.07,624
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,27,5.9,6.4,54,0.7,3.53,375
1442,"VAMANAPURAM, KERALA",NAN,27,7.6,6.7,55,0.7,4.17,295
1563,"AMARAVILA, KERALA",NAN,27,6.5,6.7,72,0.8,2.83,30
1564,"AYUR, KERALA",NAN,29,7.3,7.4,71,0.7,4.1,490
1566,"THIRURANGADY, KERALA",NAN,27,6.3,6.7,79,0.7,2.03,190
1567,"KUTTIYADY ESTATE, KERALA",NAN,26,6.9,6.6,33,0.4,1.4,0
1568,"VALAYAM, KERALA",NAN,27,6.8,6.7,46,0.4,1.47,30
1569,"THALIPARAMBA, KERALA",NAN,29,5.9,7.1,6666,0.7,4.13,118
1570,"HOSDURG, KERALA",NAN,28,6.4,7.1,17771,1,5.2,760
1571,"KAKKADAVU,  KERALA",NAN,28,7.3,6.7,62,0.9,2.8,293
1572,"PADIYATHADKA, KERALA",NAN,28,7.6,6.6,61,0.5,3.4,85
1573,"IRUMPANAM, KERALA",NAN,30,2.4,6.7,221,2.1,3.97,220
2284,R NEYYAR AT ARUVIPURAM,NAN,27,7.1,6.8,89,1.2,0.4,620
2285,R MAMOM AT MAMOM BRIDGE,NAN,27,6.4,6.7,110,0.5,0.2,1400
2286,R AYROOR AT AYROOR BRIDGE,NAN,27,3.5,6.9,105,0.7,0.15,265
2287,R ITHIKKARA AT ITHIKKARA,NAN,28,7.4,7.3,155,0.8,1.2,570
2288,R PALLICKAL AT NELLIMUKAL,NAN,28,6.8,6.9,77,0.9,1.8,215
2289,R KARUVANNURR AT KARUVANNUR BDG.,NAN,27,5.5,6.5,75,1.9,0.1,1300
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,NAN,31,5.4,6.5,102,4,0.1,320
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,30,4.8,6.8,90,1.1,0.1,730
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,28,5.8,6.3,87,0.7,0.1,633
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,27,7.3,6.6,57,0.4,0.25,297
2294,R KALLAI AT KALLAI BRIDGE,NAN,28,5.8,7.5,18291,0.8,0.25,435
2295,R CORAPUZHA AT KANAYANKODE,NAN,28,6.2,6.7,2497,0.5,0.15,510
2296,R THALLASSERY AT PATHIPPALAM,NAN,27,7.3,6.1,45,0.7,0.2,150
2297,R ANCHARAKANDY AT MERUVAMBA,NAN,27,7.6,6.3,39,0.5,0.2,1040
2298,R KUPPAM AT RAYAROM,NAN,25,7.7,6.6,31,0.3,0.15,490
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28,5.4,5.9,595,0.8,0.1,570
2300,R PERUVAMBA AT CHANDAPPURA,NAN,28,7.4,6.1,30,0.9,0.3,690
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,28,6.6,5.9,37,0.7,0.1,540
2302,R NEELASWARAM AT NAMBIARKAL DAM,NAN,28,6.5,6.5,1135,0.7,0.25,850
2303,R PULLUR AT PULLUR BR.,NAN,27,7.2,5.9,39,0.8,0.55,440
2304,R MOGRAL AT MOGRAL BR.,NAN,29,6.3,6.5,925,1.1,0.3,830
2305,R SHRIYA AT ANGADIMOGARU,NAN,27,7.6,6.6,50,0.6,0.25,1660
2306,R UPPALA AT  UPPALA BR.,NAN,27,7.3,6.5,64,1.4,0.5,1280
2307,R MANJESWAR AT BAJRAKKARA BR.,NAN,27,7.5,7,74,0.8,0.1,1400
2326,R KORAYAR AT KANJIKODE,NAN,26,4.4,7.3,428,0.4,0.15,285
2331,R BHARATHAPUZHA AT KUTTIPPURAM,NAN,27,6.8,7,169,0.4,0.25,255
2337,R KADAMBAYAR AT BRAHMAPURAM,NAN,29,1.7,6.2,181,3,0.45,672
2338,R KADAMBAYAR AT MANCKAKADAVU,NAN,29,3,6.1,80,2,0.13,268
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.9,7.8,469,0.89,0.86,152
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,32,7.7,8.1,266,1.83,1.01,1950
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,32,6.8,7.8,16468,1.65,2,440
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,28,7.5,8.2,233,2.5,0.89,2600
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,26,7.6,8.1,233,1.35,1.43,2025
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,26,7,7.6,593,0.25,1.95,NAN
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.6,6.6,118,1.15,0.15,70
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.8,6.6,179,1.88,0.2,118
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,6.7,172,2.14,0.19,263
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,28,6.9,7.1,260,1.78,0.13,110
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,27,7.3,6.6,94,1.27,0.17,73
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,26,7.4,6.7,88,1.03,0.15,89
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,28,7.2,7.2,439,2.28,0.14,236
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27,6.8,7.6,749,2.25,0.36,424
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,26,6.9,7.3,252,4.33,1,322
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,29,7,7.3,46,1,NAN,49
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,31,7,7.3,40,1,NAN,12
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",NAN,30,7.7,8.1,195,1.1,0.7,0
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,23,8,8.2,572,0.5,NAN,12
1884,KALA AMB D/S MARKANDA RIVER,NAN,24,3.8,7.8,1424,155.6,0.66,NAN
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,23,4.9,7.8,704,3.5,NAN,57
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,5.9,7.2,703,5.4,2.05,1950
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,21,5.3,7.4,1095,27,3.35,48000
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,30,6.7,6.9,1094,17.1,19.4,NAN
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,",NAN,30,6.2,7,1312,22.3,17.7,NAN
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,5.7,7.3,732,10.7,2.4,5450
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,21,5,7.2,983,26.1,3.05,32250
1698,"D/S CHHATBIR, PUNJAB",NAN,20,5,7.3,748,7.4,2.65,12500
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20,5.1,7.2,760,13.5,2.55,22000
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,21,4.5,7.2,856,23.8,3.45,34000
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.4,7.2,1184,18.1,3.75,17250
